recipient,reasons,bucket_census,tx_count
0x19c4de9fcd5ec6fb1c25b9ee1d70e60648ced8f4,control,TEST_RIG,13
0x19d19435eee8c12cff867870fccf7cc96bb3e0b8,control,TEST_RIG,6
0x1a0c324ef0be93061d14156a6fb38e27bec7178c,control,TEST_RIG,10
0x1a0c5213f7a29e2189c9405bcbf0a6ab1dba1466,control,GHOST,1
0x1a42db8d61d7d42897d49be0bed42bb9d1ff5a57,control,TEST_RIG,5
0x1a5d1990397f6c1395517b83414628854bbd7dcd,top_volume,DORMANT,12885
0x1a844d3d724f3ef0c04e39918ceab8cc4fa368d1,control,GHOST,2
0x1aa17f1402cc7b717756ba65ca7ce99eaabd3071,top_volume,GHOST,1
0x1aa476f4b62b9dffd4d217c6ec6f3ef1cb0b462d,top_volume,DORMANT,19128
0x1ad38cb2fd055b9fcd65664c62fcd322de1a6d43,control,TEST_RIG,10
0x1af9bac167ffba9e083e481bc576cd28d988e141,top_volume,DORMANT,6630
0x1b43981f3ab6f259483b8a3eba664e1db727b2b4,top_volume,DORMANT,6435
0x1b45490fe9ddfe39da7a2803e96a37cd3e4fc021,control,GHOST,1
0x1b4b309a7e658629e2144c65508cb712f8085055,active_legit_candidate,ACTIVE_LEGITIMATE,43
0x1b64a52f7a1cccfe257821222458fba0f091cbce,control,GHOST,1
0x1b90c4dd88203ee648dd6868a7ddf530595536ce,control,TEST_RIG,12
0x1bb5dabe390cf04bf743175a1b57a55ce288ae7f,active_legit_candidate,ACTIVE_LEGITIMATE,149
0x1be773bfb9dd3b1506971552372a92576c9ce382,top_volume,DORMANT,99
0x1bf63c7cd03127193c70cae983277e6a5f96309a,top_volume,TEST_RIG,8
0x1bf6b8313383685b277ccb88003e42f9c098889d,top_volume,DORMANT,3680
0x1c15f67f9e2cfa714c6e6a9243cf14b0f18b8ac7,control,TEST_RIG,5
0x1c164c49102be1798ec7e86b332853100f31ba5e,control,GHOST,1
0x1c233157caf59768b0503268dbbd647e51ee644a,control,GHOST,3
0x1c327dbe53fc13ed6ceb6899d974e1c93d15fb58,active_legit_candidate,ACTIVE_LEGITIMATE,55
0x1c5ccb6929718aad299495f64d71320207fdbb3d,top_volume,DORMANT,4276
0x1c680703d6cf7dfc9feabb5aa28e64b869ddb3bc,active_legit_candidate,ACTIVE_LEGITIMATE,126
0x1c71d8edd98dc1c07631bc133a9274ec83ad982e,top_volume,DORMANT,1498
0x1c80e87b2757d5cdef2d274ed063303248d5341a,control,GHOST,4
0x1c8c5413e2c98d5d2e3c3296e19e8b1aa2f99458,top_volume,TEST_RIG,253
0x1c9a7bd6922ff703510b35358960614decbc4a86,top_volume,TEST_RIG,6
0x1ce4fc1ce7919641b7ee67c7f44613b6f123cd53,control,TEST_RIG,6
0x1cec447da1915f018bd74006ff6d695468b68dd4,top_volume,TEST_RIG,2266
0x1d1b81247c407521e2a01f3e21514870dcf1620f,active_legit_candidate,ACTIVE_LEGITIMATE,154
0x1d227115e38b99354b6852013d555e4107fe3c95,control,GHOST,1
0x1d857539966b02120cb11a2c82a9a46115fdc79c,control,GHOST,3
0x1d957e0b7f32d5fba96005293f4c1a5e03e54e6a,control,GHOST,1
0x1dbcabdb1c4fb21c9642642143133dcfbd4c4e3d,active_legit_candidate,ACTIVE_LEGITIMATE,340
0x1e1557ef4dee4cdb23592399f28bed9030fbef02,control,DORMANT,9
0x1e15e64e815473385b571deec7bce4f0cc262817,active_legit_candidate,ACTIVE_LEGITIMATE,68
0x1e2a451bc0a86cf95d8e482c6d136150a13e5a5a,control,TEST_RIG,14
0x1e3fdb6092538627d7db5ef9b789c27f985f3d4f,control,GHOST,1
0x1e4b5cd7a158be252abddd647d0cbc8fce790654,top_volume,TEST_RIG,129
0x1e54dd08e5fd673d3f96080b35d973f0eb840353,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,47409
0x1e64e04a0db3219b6057ffd49762b9febd5c5944,control,GHOST,1
0x1e8e93cb91778e5b1a3639706789195a838960f8,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,514159
0x1eadd166b6d8918b0b24268d61069f4cb5d50808,control,TEST_RIG,6
0x1ed98b87f835624cb68bb6d7b63d54d3e76e0ca7,control,GHOST,1
0x1ef8eaef5e908ab6d5d801f737933b33b535e251,control,GHOST,1
0x1f0130669ca6fd02e025a984cc038f139df19a2f,active_legit_candidate,ACTIVE_LEGITIMATE,8572
0x1f93d79a6884efee10bb49a06277a3a95e802f00,top_volume,DORMANT,184
0x1fe34f70d45b2ca06a237c06ecf46fd3510d9eb2,active_legit_candidate,ACTIVE_LEGITIMATE,376
0x201556005086a166daf5ae153fcbaa3228882b79,control,GHOST,1
0x2016dc45cf7cb004554f6a9105679b8ed742cbc2,control,GHOST,1
0x20243036fed1e865597cd8c85de9696c8440db18,top_volume,DORMANT,13180
0x2038b375c38375a297625e3e0a3e3b954d9431d8,active_legit_candidate,ACTIVE_LEGITIMATE,814
0x20402de54ccad09cd4030a97a6b4efc082afcc2d,control,GHOST,1
0x208c9e5fe1d925e88db5ff23153f0ec2fb091e0e,active_legit_candidate,ACTIVE_LEGITIMATE,21
0x20992371f85e235d4bfba2fca1148d09c87a1368,active_legit_candidate,ACTIVE_LEGITIMATE,34
0x20bce0a39b6a07300706635885fab6bdea47422f,control,GHOST,1
0x20beffad24499e9b3d45dd0971b1d6afb0ae925d,active_legit_candidate,ACTIVE_LEGITIMATE,300
0x20c84933f3ffacff1c0b4d713b059377a9ef5fd1,active_legit_candidate,ACTIVE_LEGITIMATE,42
0x20d2b29e5464808bb08c4c40cd0a06d5ffeabeef,control,GHOST,1
0x211ade81461b6d6191e6f33c237db851f4305fa5,control,TEST_RIG,5
0x21482443b3b5228410e5cc85b7abfac2d2197930,control,GHOST,1
0x2160e8cc180d65a369e7e70a93f46c1176685135,control,GHOST,3
0x217e5fe265eb78b29067bf8324ef03a7d8e167c4,active_legit_candidate,ACTIVE_LEGITIMATE,448
0x2181bd38ad88815bf1450d6833cecac91c96ac18,top_volume,GHOST,2
0x21af1185734d213d45c6236146fb81e2b0e8b821,control,TEST_RIG,87
0x21b32b7d95887d4590b5c359f2e404f66f870410,top_volume,GHOST,3
0x21ba2c2f9cb292cf72360776389099dd0e9a3ae0,active_legit_candidate,ACTIVE_LEGITIMATE,85
0x21bce104282d6a089539c34addde152d42a02d0e,active_legit_candidate,ACTIVE_LEGITIMATE,1669
0x21bded8d7b0cfc3cc71ed6a8ee1daae64bfc3f18,top_volume,TEST_RIG,127
0x21c12b9c0c2da649e72f19f250b70903784bd0b4,active_legit_candidate,ACTIVE_LEGITIMATE,40
0x21c69e61d1125dc5d3c0b6e6b0c56f7702824738,control,GHOST,2
0x21dd37e3e4ea6ccc0a5c98a4944702ede6e7be10,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,8409
0x21dfc81726538fcfd7dfb5e4d14aab4475ef8694,active_legit_candidate,ACTIVE_LEGITIMATE,706
0x21ed5b91b28418202642a321d4050b7018ed938f,active_legit_candidate,ACTIVE_LEGITIMATE,189
0x21f49e39e58c58c0d4d393503c520a3bbb72020a,control,GHOST,1
0x2215fcc35675b50bf805bc60170176044f625164,control,TEST_RIG,8
0x224ac70a0476f207a0b75818408a6836b3060804,control,DORMANT,10
0x22911730c7081a23e1f631fee088845495111087,active_legit_candidate,ACTIVE_LEGITIMATE,31
0x229ceee6dddb0851e42222969eff4e0e91aa0dbe,top_volume,DORMANT,54
0x22a2e19bdbe9f3ffef652fcbc3cdd0f67147ef38,active_legit_candidate,ACTIVE_LEGITIMATE,218
0x22a724185c6940239ac3260ebe591c41f986181b,control,TEST_RIG,5
0x22dbc92b3d871e460d0c3ee767c1a086c9caf68f,control,GHOST,1
0x22de39071d40fbfdc0962c34c593fb863da75df6,active_legit_candidate,ACTIVE_LEGITIMATE,109
0x22ede64b1c395d20a06f7df72a523bc7331dda43,top_volume,TEST_RIG,71
0x22fa37aca3206d3032fec3f7c97edbbefb729b4c,control,TEST_RIG,8
0x2305b8375b5591f0ef893265c626cf57fa88b65e,control,GHOST,3
0x23235431e67bd0ed66233e3195f12df79e0239c1,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,34
0x2326a34d0d5508952b71470ca33a08e1ecec9d43,control,TEST_RIG,5
0x232727519e838b25e17cb0177322e634a82ac6f9,top_volume,TEST_RIG,808
0x234864febc3ad18fc99620c576729bdebfb62bcb,active_legit_candidate,ACTIVE_LEGITIMATE,252
0x2367a3919969e8bc13c46e62932d1630d5ada5bd,control,GHOST,1
0x237371f8b372a02b58fb430eb564b7c5cb936f75,active_legit_candidate,ACTIVE_LEGITIMATE,652
0x2383fd140375d542d6d3ae98dc2911bf02b9fbf1,top_volume,DORMANT,116550
0x23a66138a8e86673a1d77697fcc7681b64a93b04,control,GHOST,1
0x23d931f95831cee50b5f5edf4d0e88270f6c8411,active_legit_candidate,ACTIVE_LEGITIMATE,316
0x23dd212673be4f7713189881ab53dd58ea6ca0bb,control,GHOST,1
0x23f1bb9b7227fd4da8a720225cfa094ba2a2606a,top_volume,TEST_RIG,7
0x23f670caa73fd66cf5c5927faf7a6f8fa61fcaab,control,TEST_RIG,19
0x244ffbc6494a5e5c38496a2b6646c60c086bcab9,active_legit_candidate,ACTIVE_LEGITIMATE,2451
0x2461392b378301c118988896b1edae15072fc439,top_volume,DORMANT,7558
0x247aedb5987a98cd9b5b345e6cac9cfcc66df955,control,TEST_RIG,12
0x2488c553fb6514099dc825e4360f507c44d88f31,control,TEST_RIG,13
0x2489e2d8c275326e52d72db91c686ce4c6e37a0f,active_legit_candidate,ACTIVE_LEGITIMATE,136
0x24b477ba3d5d0674c03d057e2e3ce91fec66e5c9,top_volume,DORMANT,79
0x24ce1e39d514e235bf1245694686ed3aea711005,control,GHOST,1
0x24d231d18e12b657002ac544de31952760ec4979,active_legit_candidate,ACTIVE_LEGITIMATE,23
0x24d86b64a47b3d18ffd69435d8a5838bfa81a624,control,GHOST,1
0x24facafeb49b4e3facf0b3e69604a2f4640c9bf2,active_legit_candidate,ACTIVE_LEGITIMATE,1216
0x24fe6d494ae5eb70b9dc61a08d2dcb100837cc70,top_volume,DORMANT,8904
0x252db923376a28a8160a14e8580b7cfcf7f55976,control,GHOST,1
0x2533e086f63c62cdb9354f1addada80e31aff233,active_legit_candidate,ACTIVE_LEGITIMATE,71
0x254a0e18f16c40ed2df3096cf7364d788bed083d,control,GHOST,1
0x25668fc2a098057ad6621a9dc6f126a23a554938,control,TEST_RIG,5
0x2580556bebc20bf4ef1054704d1f3b3d57078e87,active_legit_candidate,ACTIVE_LEGITIMATE,111
0x25a996d578829a671c747508c5b0521295b596c8,control,TEST_RIG,5
0x25dedc3166b22eaab05aa65fe18af9aff35f9ca7,control,GHOST,2
0x25ed717c72ee305ecbb3eb398371bec967c7f2ac,control,TEST_RIG,10
0x25f3f8518fcca98a99ea08c02e15b5309144be5a,control,GHOST,1
0x25fc36613c2f353d7388ff21c1114fa7008a2899,control,GHOST,2
0x260e18591371a6e7a3da0ac5f9d47ff06508b61f,active_legit_candidate,ACTIVE_LEGITIMATE,46
0x260fbe1ec46968ee02e5b972507d7bb7f09f82b0,active_legit_candidate,ACTIVE_LEGITIMATE,1169
0x262700f2ee1458df9bb71ae6e7807924dace4451,control,GHOST,1
0x26338ad8ef7da7dbaeece6e16abd916baf132223,active_legit_candidate,ACTIVE_LEGITIMATE,4493
0x263571041e091f3db7aa10eccee21432446d72a7,control,GHOST,1
0x2646c377ea6d171e230fa64d0377466746969dfb,active_legit_candidate,ACTIVE_LEGITIMATE,404
0x264f79fdb67714db31e383e733aa1db5f6f37a91,active_legit_candidate,ACTIVE_LEGITIMATE,31
0x2667cb8d201c88d81548ae649bfaa8d86b4859b8,top_volume,DORMANT,82
0x2670b922ef37c7df47158725c0cc407b5382293f,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,1573
0x26b354827942a0802552e433d357c78d78d2e987,active_legit_candidate,ACTIVE_LEGITIMATE,176
0x26b38245ad5fb54f4618c92cfd850b2e8754a9b0,active_legit_candidate,ACTIVE_LEGITIMATE,612
0x26bbf0f6bc7a6492e4029327f2ef7c1363f9b4f6,active_legit_candidate,ACTIVE_LEGITIMATE,123
0x26e4f8d6629d24564564c262815ef2d0039202b0,control,TEST_RIG,45
0x27359b3d5081b5cd150dce32b4580c9cb79100be,control,TEST_RIG,7
0x274a1e66972780f61176f2e25c49d8c1b8d925b0,active_legit_candidate,ACTIVE_LEGITIMATE,44
0x274b2611b6e637638f96cc32109922b0d92ed78a,control,GHOST,1
0x275771a0aeb2b058728dbcd39170cb294e5ce316,control,GHOST,2
0x27599d824bbb4f506f985af865d840f61ba848c8,top_volume,DORMANT,26539084
0x276c5dca140291c9083513355b39f0dd8776eb01,active_legit_candidate,ACTIVE_LEGITIMATE,266
0x27753037882b16ce9cf17b77c2b3621f702f8882,control,GHOST,4
0x2793a916ddc38ea5e26c4d1576d31aaec229d696,top_volume,DORMANT,2442
0x27e7fdcc23b6c1b91337eeedeb8f1439b766d8bc,control,GHOST,1
0x27e8869c765c4acb8e3c791b0eb632526d21fe90,control,GHOST,1
0x27efee9a9870e3c957f9b54e5a842e049cbff004,control,GHOST,1
0x27f1ca0cf425f3a64dd6d7a95f75f8f5907bf72f,top_volume,TEST_RIG,127
0x27f2ffd93d8ac4cf13141390b104db8abb1e841a,control,GHOST,1
0x28420b549be2a36f7c7c059240fc1fd1d70d5702,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,326
0x284af3601e54fabc57c5fbd634c21820e299c90c,control,GHOST,1
0x284c49f3a65e691221f7ff4dbd1fffcce134e104,top_volume,DORMANT,71
0x287b7bf6124d42f7ca0a5e7f74bc4243f5cbc732,top_volume,GHOST,1
0x28d455d70a3d2d2adf50f8a966483341f365a5a7,top_volume,TEST_RIG,120
0x28dc25bf88bf06fc0a3af1747d1aa4a21f313ed0,active_legit_candidate,ACTIVE_LEGITIMATE,145
0x28f369806b6d1dd48f53efd85d71aa313c7cbcbc,control,TEST_RIG,10
0x28ff8d6664b9a612acd26e9bb04b737c8b887cd6,control,TEST_RIG,6
0x29273a33aaf39670ff8271aba9251f099cbe771a,control,GHOST,1
0x29322ea7ecb34aa6164cb2ddeb9ce650902e4f60,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,163780
0x2940abe6cee08195d3e8ba8104894581358e8a09,top_volume,TEST_RIG,124
0x295bd155ea274b4955395724012cf7e8d4d478d2,control,TEST_RIG,7
0x297766959cf016afedba42a43d86a5d902d21296,control,GHOST,1
0x29ce2755fc98952528c2eb7f2fb9e496dec0f88c,control,GHOST,1
0x29d7122eb8b37206f71b318200469a9189ca274c,control,TEST_RIG,7
0x29ef82b3cf12c6e71fcfc4cc40678e1b02f95a91,active_legit_candidate,ACTIVE_LEGITIMATE,111
0x29f1ec7447eb9f1d385588932917ebd483084fa7,top_volume,DORMANT,32
0x2a0021ee12ef45601fea0b16ecc00e759e846ae3,control,GHOST,1
0x2a02ec1256daed3cc2422f87df5c00f68846acd4,top_volume,DORMANT,9270
0x2a1f0724765f5266f447cf8ba3a61a7fa7b25c35,active_legit_candidate,ACTIVE_LEGITIMATE,102
0x2a47e248ee3b5f3e680b5f6b5832e5ef1206b7e3,active_legit_candidate,ACTIVE_LEGITIMATE,140
0x2a4c2e75610c210d9fc5800d588702a3193efe3c,control,GHOST,3
0x2a5075a5b7d8e652f2d6e103e1dd4130aae0f089,top_volume,DORMANT,31500
0x2a835a505d4ea32372cc420d2663b885ce089453,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,414
0x2a8fd2c21fcf42d5705010d266266c6c3cbc4cbb,control,TEST_RIG,9
0x2a9d83aaa5d4985ef4b958629468fef4f6e86231,top_volume,DORMANT,6735
0x2aa59f30f4eea0e7406721d29de7f6012570df25,top_volume,DORMANT,9180
0x2ae7542f91ae6ba1761422c817d35d8ddaf77e9d,top_volume,DORMANT,271
0x2b000a173227d53cfa2407ac48cd13137251b4a8,top_volume,DORMANT,9336
0x2b0d2dc5241be689a70355dcba8439ded3e20953,control,GHOST,1
0x2b60e27be6bf979de4ed769838a8ddbb8afe7392,active_legit_candidate,ACTIVE_LEGITIMATE,416
0x2b6d4988db4723e6908db86ab2b8dfbc51fc32c5,active_legit_candidate,ACTIVE_LEGITIMATE,4668
0x2ba62f69b18fa2fc4a01fd0b8c14219f7913c51c,top_volume,DUPLICATE,244
0x2bb72231eed303cc91a462a1fa738b42b6a9ac6d,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,877880
0x2bc07be9c73492e283ebec0c6706102e55befc93,top_volume,DORMANT,4160
0x2bd0aec63aa0fb17219fe7c7ea0f0b7d64b87625,active_legit_candidate,ACTIVE_LEGITIMATE,12897
0x2bd0d37ad5aeb2645708d9fbfb1e24579caec141,control,GHOST,1
0x2be7d5bfbe7bdbb63e5c83f3a663aa05b29f77cb,top_volume,DORMANT,68
0x2c241195dd94ebc926e08649dbf27e8ea6e50b09,control,GHOST,1
0x2c42e7ea941756b0953be52a34fb696305d90412,control,GHOST,1
0x2c4b1329e955d4eaa1437d7f265e0422bb8d3313,control,TEST_RIG,8
0x2c6be964d6effce6a4adc69ba5916ef764a8f203,top_volume,DORMANT,406
0x2c802dc0699378a22b1d303055305bf291de3d87,active_legit_candidate,ACTIVE_LEGITIMATE,32
0x2cc97f5fbc5f5a22b014d08999cafb63a6c407bd,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,1610
0x2ccf912fa3598e8cf0393ff782316212c65c8ec4,top_volume,DORMANT,268
0x2cef1a7dfbbd0a702548e71c8f875988a068daf5,control,GHOST,2
0x2d0e8557bd066a76125ac506af4b8ef6d520bd0e,control,GHOST,3
0x2d0fa73a83699029b1608ab17e12792f1b31c734,top_volume,TEST_RIG,646
0x2d14771682abdbd16cc9b9625634f11218de89a0,control,GHOST,1
0x2d1a8aa47340e76e872cbc43cf6b429c80dc4174,control,GHOST,4
0x2d3af92df6129878509f152e531e1bec2b34c423,active_legit_candidate,ACTIVE_LEGITIMATE,153
0x2d3f2374b48c4010177a52c2e8208e4340282913,control,TEST_RIG,15
0x2d5349ec8ed433c063eba3deb77a387add88d8a3,control,GHOST,1
0x2d5de05b890db6c661c5c992d042606994a30042,top_volume,TEST_RIG,130
0x2d7e20590279a77de8ebb6ef28cc7b140f35390f,control,TEST_RIG,5
0x2d972790de1ba8ed516925e473ab112b83794a40,control,GHOST,3
0x2dd94d7cb82cb882e7599f020661a77adf9fdaf7,active_legit_candidate,ACTIVE_LEGITIMATE,124
0x2df1aec598a104fc15e80c0b60e50c497559a980,active_legit_candidate,ACTIVE_LEGITIMATE,93
0x2e177bfda216af3b522dc15dd10c02b238c68a22,control,GHOST,1
0x2e3917c507cd2f8d77cf0be57d9de4a00ebd7b65,control,GHOST,2
0x2e3ab1b1519fdd3270cffb23ea72dfb858cb7720,active_legit_candidate,ACTIVE_LEGITIMATE,155
0x2e457c7251d10bcf97639a8be3ccfe861afa7697,control,GHOST,4
0x2e72fa7c2f6ee084dde88eed79cc6a49d0a788ba,control,TEST_RIG,8
0x2e77bd054327568024ec8e0633406cbe2ce02ddd,top_volume,TEST_RIG,67
0x2e87ae5ab4d061c1213c70dd58b0cfb9c955753d,active_legit_candidate,ACTIVE_LEGITIMATE,430
0x2e9be76f7a90b796f3b33f6b2056e0b869a6e86c,top_volume,DORMANT,210570
0x2e9d5ae3b6e41892b7a642ff81b91b6c1efb2f99,control,GHOST,4
0x2ea515be7dfdb274cb5d65328518094dfe4a933a,top_volume,DORMANT,364
0x2ea72806a7ba339c5e99c670bf967354fd4852f3,control,GHOST,1
0x2ea82c7997b15c9f5a30fb702b79b87b3c94d15c,top_volume,GHOST,1
0x2eb80b9c0408ae0acdafb29a5f769c51402fe80f,control,TEST_RIG,10
0x2ebba00ed8a9f5795f5870801b1dabc5f4bd5169,control,TEST_RIG,33
0x2ebc005320ad70490eebbd752eaeef08e0a881c2,control,LOW_ACTIVITY,8
0x2ec4545f96a24876764bf2b04d54e66a1351be71,active_legit_candidate,ACTIVE_LEGITIMATE,2263
0x2ed5ee00568db0acaf29041b475c0633a92585ef,active_legit_candidate,ACTIVE_LEGITIMATE,369
0x2eeebaf2046fc213f037ece8bad699c855318863,top_volume,TEST_RIG,128
0x2eef36bd4ef5c6520b520e407eb8acd9e56881f5,top_volume,TEST_RIG,131
0x2efb2316ca9d0768eb3e0f71d41038b40b49df1d,control,TEST_RIG,10
0x2f1241c0b04ecb2e23e857e8a6b1bf60040102b2,control,GHOST,1
0x2f4577c117fd3b1d2cc4295946cf0abb6754018c,control,GHOST,1
0x2f6f88722f27a6c21de8c5739ca9bce11a3da3c7,control,TEST_RIG,6
0x2f8ef721929ebd4ff0bca2236cdcd99307a3420f,control,GHOST,3
0x2f9626624a566fec77719ae826d511d34932c3f4,top_volume,LOW_ACTIVITY,54598
0x2fa11d459c8e2855ab69236b165767513bdeda5d,control,GHOST,1
0x2fad0970b4a60aaa93bc2379d67e85f6f612e8e7,control,GHOST,1
0x2fc54c873470ad738307567c721782f76a32c166,active_legit_candidate,ACTIVE_LEGITIMATE,50
0x2fe28ddb76d6147d5888b1b725b0f2237676e7e6,active_legit_candidate,ACTIVE_LEGITIMATE,120
0x2fecabdfc849c76fdc28ca13aa0ab392753ef35c,active_legit_candidate,ACTIVE_LEGITIMATE,198
0x3000c7b212974e3479f608fb2d7d9788b3126dec,top_volume,TEST_RIG,129
0x30066b7729bdb21253500af2ed66c679fb456855,top_volume,GHOST,1
0x300f2e067af664dec20d474081577ae76367f026,top_volume,TEST_RIG,128
0x30170f8da079f124cd12f0c2124df027661ecaa7,top_volume,DORMANT,192
0x304dcefe091bbceed3e51cb6caf3fdee5bd81a63,top_volume,DORMANT,6708
0x3052a46086e3cb81308ed22a71e5c172b513a66d,top_volume,DORMANT,194
0x3070fbb3803819fb5bdfe9286fdc6325a877fa85,active_legit_candidate,ACTIVE_LEGITIMATE,3200
0x3073640574a365b4b038b0fe8b44ad4291b27898,control,TEST_RIG,5
0x309fd902b4b29905c8493c94a569673e1d6dc0d3,active_legit_candidate,ACTIVE_LEGITIMATE,52
0x30a83c52aa03312ec69d8d17f1c8c01a4628fa2d,top_volume,TEST_RIG,316
0x30c2282e7e238a977ec710cf67a5d1e1a1bfe85f,top_volume,LOW_ACTIVITY,6
0x30c918c1daa192ff63e92bfeb2800fcb7f72d94e,control,GHOST,1
0x30dd2a469688c1005797ea0b234dc5ee1c62df30,control,GHOST,1
0x3120fb79f48d220704e49ba2df570d233e8f122e,control,GHOST,4
0x31549664de8786ff4c7a7096d206b48525cba50a,control,TEST_RIG,8
0x31692fca6ea86c9ca04ffcdf939f5e4ad8f586f4,control,GHOST,1
0x3171c3224e8ca3c3d9701a762d7f6982fe3ab75f,top_volume,DORMANT,262
0x317e72b253de22433c6ec56e07bea60e90330ff9,control,GHOST,1
0x3186f32137889f551d89dd8940ec10af5ce023d1,control,TEST_RIG,7
0x318a4b4764eb37c3fcbce434713128143815fd57,active_legit_candidate,ACTIVE_LEGITIMATE,34
0x318a8bac69c4ec1f9e489ce223b7ce2d719bcd3b,active_legit_candidate,ACTIVE_LEGITIMATE,130
0x318ba8ecab694084d3cdc252cbec17c4df1fef47,control,GHOST,1
0x31c9f4655b7303bc2254abd0e181329a6f406ef4,control,TEST_RIG,5
0x31d9da5528999e222f73579380a476847a8ace71,top_volume|control,DORMANT,60663
0x31ed220fcb1e937c6d400a0305cce54884d51108,control,GHOST,3
0x31facdd5e9d8cb30aa82c3e6daa95e0465fb1d31,control,TEST_RIG,9
0x32164b42634501bb0ce3d927b360cd28a8697c5a,control,GHOST,3
0x324b7d339de8de5a0cd937128323076a1b5d75b5,control,GHOST,2
0x32503789e49e0dbd1b8d2950e21430b02a336056,control,GHOST,1
0x325bd88797f7d2033349184970f7dd1afbd48aa8,top_volume,GHOST,1
0x325bdf6f7efab24a2210c48c1b64cab2eae1d430,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,551522
0x32677a0970d16c085224e85a6b2bcfb1f1fe9cf3,top_volume,TEST_RIG,120
0x326bfa0e81e1cedddc9c89efecfb5bcabfc94f5d,control,GHOST,1
0x326d68317b10bb554899e5fc8a9d9ac19245f9a6,control,GHOST,2
0x32793f68dc2ea26bbc75eb900da120069e8b6d02,active_legit_candidate,ACTIVE_LEGITIMATE,70
0x328931d883694ac7ea3df5582f848fa3302de5d5,control,TEST_RIG,7
0x3291e96b3bff7ed56e3ca8364273c5b4654b2b37,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,913
0x32984663a11b9d7634bf35835ae32b5a031637d5,active_legit_candidate,ACTIVE_LEGITIMATE,5980
0x32adc252447b066af6cb8be4154cb6885d968af9,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,10093
0x32cbc1f8b5cb60f66d34c7facf95e826c2945a8f,control,GHOST,1
0x32d19f868559ac212555b41c0eb35fb2eecd7877,control,DORMANT,14
0x32d831cd322eb5df497a1a640175a874b5372bf8,top_volume,DORMANT,742
0x330b994869a5c64244f35bca9d7ad7d33c92c7ee,control,GHOST,1
0x338d8649efa45b940d6656030faa58d9d01e6983,active_legit_candidate,ACTIVE_LEGITIMATE,34
0x3396ace6eaacafc4ff6b85c766e4272a0f9734b0,top_volume,DORMANT,18651
0x33a7eaf21fa06ac36bd52542b1d08e93bf29b62f,control,GHOST,1
0x33d96b613241ad99b3b7561c3cdbdff02bb13160,control,GHOST,1
0x33e12ebd2a22674cc26e15da6399de25c9f7cb61,control,GHOST,1
0x3413eda8acab4f259c0e107aa06e564a04e61707,control,TEST_RIG,5
0x34226cb61f1dc0a7016bc91e27ec1f9dc319efc8,top_volume,DORMANT,32
0x3428a11e60ba8a8ab4b9d410d54c5a3ab78de72d,control,GHOST,1
0x3471dd1f00857cc514f56f24f284c6fc87b2af7e,control,GHOST,2
0x3475712490e45476d716a4ac4030f8dd0c9c66aa,control,GHOST,1
0x347e8c28908528d835e975507d943033ae3b578a,control,GHOST,3
0x348b55330134f49f1e20a625f86c625ad10e6c19,control,GHOST,1
0x348df429bd49a7506128c74ce1124a81b4b7dc9d,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,19012
0x3491b5b39f9446a3428022416412cb7a77252cff,control,GHOST,2
0x34a0b5536fee2b0173673f5163c1151c7ca21071,control,GHOST,1
0x34a2c31888db8b2eae797eb4f5eb4f89f09ba801,active_legit_candidate,ACTIVE_LEGITIMATE,72
0x34adda5236c7a2979c1e500dd6665bdbb4db688b,top_volume,DORMANT,5900
0x34b88c0ed74b6fc6e9cafcb09205237e5e1ed66e,control,GHOST,4
0x34d3ed2c5fc6d6a0f25d1aad77193a8aa88a52b5,active_legit_candidate,ACTIVE_LEGITIMATE,309
0x34f1940c05963c9625d0b3679a4444a1474f4bae,top_volume,DORMANT,3668
0x34fc5cad6e2b8bb88d7af4a3a352297457f8aa47,control,TEST_RIG,36
0x35097cdf02b5e8e810673406f01f54f387d625e2,top_volume,TEST_RIG,1418
0x350b1d06235b19a84afa2a7feb0020217981375b,control,GHOST,2
0x3527b361d6107d66e1fbfebcb3a69480bd98b8d4,control,GHOST,1
0x3534f05eec4d38d4f2a7df64077b49588432b05b,control,GHOST,2
0x35458ee3bafb624c882a7133efa4d8eee89581b0,control,GHOST,1
0x358d6ba8ae1ac45357af19772f37cc2975589050,control,GHOST,2
0x35bdde2e5f25418c4a630751603c991138af5253,active_legit_candidate|control,ACTIVE_LEGITIMATE,11613
0x35cd5d08f6c418ac8c035d433fade12f857e7466,control,GHOST,3
0x35cfcd16de916c019341b0343106db5cc7b583d3,control,GHOST,2
0x361c3b8fd6fb854939aea2c27eb5d7ddb6ccc8eb,control,GHOST,2
